SiteCode,SiteID,OrderStatus,AcctNmbr,Customer,InvoiceFrequencyID,Description,Salesperson_Name,Salesperson_ID,ConsolidationFlag,OrderDate,Amount,Orders
"Deliver-It","1","I","102731","EMPLICITY","2","Semi - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-02","67.75","7"
"Deliver-It","1","I","102617","LEGACY ESCROW","2","Semi - Email PDF","Cindy Jones","2","Exclude Consolidations","2024-01-02","24.02","2"
"Deliver-It","1","I","102848","AMERICAN PAYROLL MANAGEMENT","22","B/U CC - Semi","Phil Nabal","19","Exclude Consolidations","2024-01-02","44.56","4"
"Deliver-It","1","I","103038","OAKWOOD ESCROW - DEL MAR","2","Semi - Email PDF","Cindy Jones","2","Exclude Consolidations","2024-01-02","14.88","1"
"Deliver-It","1","I","102717","SCHRADERS MEDICAL SUPPLY","6","Weekly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-02","5371.63","537"
"Deliver-It","1","I","102785","CARE PLUS PHARMACY","10","CC","Amber Angelovic","25","Exclude Consolidations","2024-01-02","284.33","29"
"Deliver-It","1","I","103307","SAPPHIRE ESCROW INC","2","Semi - Email PDF","Cindy Jones","2","Exclude Consolidations","2024-01-02","65.05","5"
"Deliver-It","1","I","102188","CALIFORNIA TITLE COMPANY","2","Semi - Email PDF","Cindy Jones","2","Exclude Consolidations","2024-01-02","24.52","2"
"Deliver-It","1","I","102751","ESSILOR LABS OF AMERICA","33","Essilor","Phil Nabal","19","Exclude Consolidations","2024-01-02","1196.19","13"
"Deliver-It","1","I","102698","COASTAL PAYROLL","35","Auto - ACH - Semi - Email Excel & PDF","Jenna Crevda","23","Exclude Consolidations","2024-01-02","1031.88","140"
"Deliver-It","1","I","102851","PAYROLL PEOPLE INC","6","Weekly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-02","644.36","89"
"Deliver-It","1","I","103045","RANCHO PARK PHARMACY","1","Semi - Email Excel and PDF","Mike Martin","6","Exclude Consolidations","2024-01-02","28.9","5"
"Deliver-It","1","I","102809","VIP Pharmacy Inc","32","Auto ACH - Weekly-Email","Phil Nabal","19","Exclude Consolidations","2024-01-02","208.54","22"
"Deliver-It","1","I","102829","ABBA OPTICAL USA INC - OUTBOUND","29","Auto ACH - Semi-Email","Cindy Jones","2","Exclude Consolidations","2024-01-02","421.74","66"
"Deliver-It","1","I","103339","FINANCIAL STATEMENT SERVICES IN","8","Weekly - Email Excel and PDF","Phil Nabal","19","Exclude Consolidations","2024-01-02","897.15","40"
"Deliver-It","1","I","102191","UNITED PHARMACY","4","Semi","House","1","Exclude Consolidations","2024-01-02","19.42","2"
"Deliver-It","1","I","102820","ABC PHARMACY - LAGUNA HILLS","32","Auto ACH - Weekly-Email","Phil Nabal","19","Exclude Consolidations","2024-01-02","427.19","47"
"Deliver-It","1","I","102706","ABC PHARMACY - RIVV","29","Auto ACH - Semi-Email","Phil Nabal","19","Exclude Consolidations","2024-01-02","339.63","35"
"Deliver-It","1","I","102993","ACE PHARMACY - UPLAND","29","Auto ACH - Semi-Email","Phil Nabal","19","Exclude Consolidations","2024-01-02","9.77","1"
"Deliver-It","1","I","103287","CHOICE COMPOUNDING PHARMACY - TORRANCE","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-01-02","1578.32","218"
"Deliver-It","1","I","102855","MONARCH PHARMACY","32","Auto ACH - Weekly-Email","Phil Nabal","19","Exclude Consolidations","2024-01-02","121.08","12"
"Deliver-It","1","I","103041","986 Pharmacy 8006","11","CC - Email PDF","Amber Angelovic","25","Consolidations","2024-01-02","0.01","1"
"Deliver-It","1","I","103362","CVS- Redlands-TForce","9","Weekly - Email PDF ARC","Phil Nabal","19","Consolidations","2024-01-02","0.09","9"
"Deliver-It","1","I","102244","PERRIS HILLS PHARMACY","10","CC","Ernie Eiserman","3","Consolidations","2024-01-02","0.01","1"
"Deliver-It","1","I","102841","FOUNDATION ESCROW - RANCHO BERNARDO","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-02","12.01","1"
"Deliver-It","1","I","102716","BBSI","4","Semi","Phil Nabal","19","Exclude Consolidations","2024-01-02","259","23"
"Deliver-It","1","I","102997","SCRIPPS GREEN","2","Semi - Email PDF","Ernie Eiserman","3","Exclude Consolidations","2024-01-02","34.02","2"
"Deliver-It","1","I","103361","4T PAY INC","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-01-02","23.88","3"
"Deliver-It","1","I","103284","PRIMECARE DELIVERY ROOM","2","Semi - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-02","249.3","45"
"Deliver-It","1","I","103286","CONCIERGE FC","23","B/U CC - Semi - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-02","142.45","23"
"Deliver-It","1","I","103377","PARKVIEW MEDICAL PLAZA PHARMACY - RETAIL","4","Semi","Amber Angelovic","25","Exclude Consolidations","2024-01-02","58.3","5"
"Deliver-It","1","I","102253","ADP - AUTOPAY - CALENDAR 123 LA PALMA","18","ADP Majors - Email PDF","Phil Nabal","19","Consolidations","2024-01-02","0.01","1"
"Deliver-It","1","I","103041","986 Pharmacy 8006","11","CC - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-02","103.56","8"
"Deliver-It","1","I","102734","VIP PHARMACY - CHINO","30","Auto ACH - Semi","Phil Nabal","19","Exclude Consolidations","2024-01-02","328.72","33"
"Deliver-It","1","I","103008","K-MARS OPTICAL - OUTBOUND","8","Weekly - Email Excel and PDF","Cindy Jones","2","Exclude Consolidations","2024-01-02","729.64","116"
"Deliver-It","1","I","103396","WOODLAND HILLS RX PHARMACY CORP.","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-01-02","60.05","5"
"Deliver-It","1","I","103349","ADP - SAN DIMAS","4","Semi","Richard Olivas","20","Exclude Consolidations","2024-01-02","49.5","1"
"Deliver-It","1","I","103318","BIOMED PHARMACY SOLUTIONS","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-01-02","87.21","9"
"Deliver-It","1","I","103485","EXPRESS PHARMACY","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-01-02","109.12","11"
"Deliver-It","1","I","102253","ADP - AUTOPAY - CALENDAR 123 LA PALMA","18","ADP Majors - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-02","342.94","5"
"Deliver-It","1","I","103288","1ST CHOICE PHARMACY","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-01-02","101.36","14"
"Deliver-It","1","I","102748","ASAP - NEXTDAY","6","Weekly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-02","68.81","7"
"Deliver-It","1","I","103074","COLTON PHARMACY","10","CC","Amber Angelovic","25","Exclude Consolidations","2024-01-02","228.64","18"
"Deliver-It","1","I","103447","PAYLOCITY","6","Weekly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-02","3789.18","459"
"Deliver-It","1","I","103370","NESPRESSO - Socal","16","Jagged Peak","Phil Nabal","19","Exclude Consolidations","2024-01-02","41300.62","6387"
"Deliver-It","1","I","103411","TJH PAYROLL","10","CC","Amber Angelovic","25","Exclude Consolidations","2024-01-02","0","78"
"Deliver-It","1","I","103603","ZARA USA INC","34","BBB","Mikel Mobley","27","Exclude Consolidations","2024-01-02","9579.56","2097"
"Deliver-It","1","I","102493","BARTLEY OPTICAL - OUTBOUND","33","Essilor","Cindy Jones","2","Exclude Consolidations","2024-01-02","1338.63","174"
"Deliver-It","1","I","103357","CLEAR CHOICE PHARMACY","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-01-02","1187.36","164"
"Deliver-It","1","I","102819","MTS HEALTH SUPPLIES","4","Semi","Phil Nabal","19","Exclude Consolidations","2024-01-02","78.5","8"
"Deliver-It","1","I","103132","FIRST AMERICAN TITLE CO - SAN LUIS OBISPO","6","Weekly - Email PDF","Courier Systems","10","Exclude Consolidations","2024-01-02","185.21","1"
"Deliver-It","1","I","103493","MISSION ESCROW INC","2","Semi - Email PDF","Cindy Jones","2","Exclude Consolidations","2024-01-02","39.03","3"
"Deliver-It","1","I","103378","COMBINED CA","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-02","343.86","24"
"Deliver-It","1","I","103455","TOTAL HCM, INC.","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-01-02","48.04","4"
"Deliver-It","1","I","103614","Corinthian Title Company Escrow - Mission Valley","4","Semi","Cindy Jones","2","Exclude Consolidations","2024-01-02","52.78","3"
"Deliver-It","1","I","102511","ADP - AUTO PAY - CALENDAR PLEASANTON","18","ADP Majors - Email PDF","Phil Nabal","19","Consolidations","2024-01-02","0.05","5"
"Deliver-It","1","I","103414","REGAL SPECIALTY PHARMACY","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-01-02","252.87","21"
"Deliver-It","1","I","102852","PRIMARY PAYROLL SERVICES","6","Weekly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-02","83.73","12"
"Deliver-It","1","I","103374","PARKVIEW MEDICAL PLAZA PHARMACY - LTC","4","Semi","Amber Angelovic","25","Exclude Consolidations","2024-01-02","179.86","17"
"Deliver-It","1","I","103560","AMERICAN INTEGRATIVE PHARMACY","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-02","80.16","8"
"Deliver-It","1","I","103447","PAYLOCITY","6","Weekly - Email PDF","Phil Nabal","19","Consolidations","2024-01-02","0.01","1"
"Deliver-It","1","I","103462","SUPERCARE HEALTH PHARMACY","1","Semi - Email Excel and PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-02","400.59","39"
"Deliver-It","1","I","103620","Corinthian Title Company Escrow - Riverside","4","Semi","Cindy Jones","2","Exclude Consolidations","2024-01-02","12.01","1"
"Deliver-It","1","I","102600","TIRET AND COMPANY","4","Semi","Phil Nabal","19","Exclude Consolidations","2024-01-02","131.43","13"
"Deliver-It","1","I","103517","USC HEALTH CENTER PHARMACY","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-02","10.43","1"
"Deliver-It","1","I","102980","SCRIPPS HEALTH MERCY PHARMACY","2","Semi - Email PDF","Ernie Eiserman","3","Exclude Consolidations","2024-01-02","570.24","44"
"Deliver-It","1","I","103405","PURECARE PHARMACY","11","CC - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-02","12.01","1"
"Deliver-It","1","I","103592","PUFF CORPORATION","36","Semi-Vape","Jenna Crevda","23","Exclude Consolidations","2024-01-02","1200.69","69"
"Deliver-It","1","I","103460","CUCAMONGA COMMUNITY PHARMACY","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-01-02","205.17","21"
"Deliver-It","1","I","103519","USC VERDUGO HILLS PROFESSIONAL PHARMACY","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-02","20.86","2"
"Deliver-It","1","I","103646","Emanate Health","4","Semi","Jenna Crevda","23","Exclude Consolidations","2024-01-02","407.94","2"
"Deliver-It","1","I","102652","PRIMEPAY","6","Weekly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-02","22.65","3"
"Deliver-It","1","I","103550","ALLURE PHARMACY","2","Semi - Email PDF","Jenna Crevda","23","Exclude Consolidations","2024-01-02","177.4","25"
"Deliver-It","1","I","103327","ABC PHARMACY - MONTCLAIR","30","Auto ACH - Semi","Phil Nabal","19","Exclude Consolidations","2024-01-02","76","8"
"Deliver-It","1","I","103418","USC MEDICAL PLAZA PHARMACY","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-02","1090.07","93"
"Deliver-It","1","I","103604","INTEGRA BEAUTY INC","34","BBB","Mikel Mobley","27","Consolidations","2024-01-02","0.01","1"
"Deliver-It","1","I","103478","BRIGHT CARE PHARMACY","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-02","32.31","3"
"Deliver-It","1","I","103540","COASTAL PAYROLL SERVICES / PAYSTAR","35","Auto - ACH - Semi - Email Excel & PDF","Cindy Jones","2","Exclude Consolidations","2024-01-02","89.66","12"
"Deliver-It","1","I","103661","Emanate Health Foothill PH/Pathology","4","Semi","Jenna Crevda","23","Exclude Consolidations","2024-01-02","37.74","1"
"Deliver-It","1","I","102669","ABC PHARMACY - RANCHO CUCAMONGA","29","Auto ACH - Semi-Email","Phil Nabal","19","Exclude Consolidations","2024-01-02","218.2","24"
"Deliver-It","1","I","103562","BH Shipping","11","CC - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-02","121.96","12"
"Deliver-It","1","I","103372","CHINO PLAZA PHARMACY","29","Auto ACH - Semi-Email","Phil Nabal","19","Exclude Consolidations","2024-01-02","63.04","8"
"Deliver-It","1","I","103431","OPTIMAX","30","Auto ACH - Semi","Cindy Jones","2","Exclude Consolidations","2024-01-02","30.38","3"
"Deliver-It","1","I","103686","Innovative Federal Operations Group","2","Semi - Email PDF","Jenna Crevda","23","Exclude Consolidations","2024-01-02","99.06","2"
"Deliver-It","1","I","103536","AM PHARMACY","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-01-02","46.69","5"
"Deliver-It","1","I","103556","IHERB LLC","8","Weekly - Email Excel and PDF","Phil Nabal","19","Consolidations","2024-01-02","0.01","1"
"Deliver-It","1","I","103681","Mixlab RX","6","Weekly - Email PDF","Mike Martin","6","Exclude Consolidations","2024-01-02","1773.18","278"
"Deliver-It","1","I","102674","MED QUICK PHARMACY","11","CC - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-02","113.25","12"
"Deliver-It","1","I","103576","NEW AVON COMPANY - ACCESSORIAL","34","BBB","Phil Nabal","19","Exclude Consolidations","2024-01-02","152.5","8"
"Deliver-It","1","I","103512","CVS- Las Vegas-TForce","9","Weekly - Email PDF ARC","Phil Nabal","19","Consolidations","2024-01-02","0.05","5"
"Deliver-It","1","I","103432","PAYROLL CENTRIC","11","CC - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-02","414.65","46"
"Deliver-It","1","I","103698","TOTALCARE PHARMACY","32","Auto ACH - Weekly-Email","Amber Angelovic","25","Exclude Consolidations","2024-01-02","66.36","7"
"Deliver-It","1","I","103630","SEPHORA","40","Sephora","Phil Nabal","19","Exclude Consolidations","2024-01-02","13619.75","2839"
"Deliver-It","1","I","103580","BBSI - SAN DIEGO","2","Semi - Email PDF","Jenna Crevda","23","Exclude Consolidations","2024-01-02","462.33","55"
"Deliver-It","1","I","103689","Nespresso - PNW","16","Jagged Peak","Phil Nabal","19","Exclude Consolidations","2024-01-02","11526.88","1569"
"Deliver-It","1","I","102692","HEARTLAND PAYROLL SOLUTIONS","8","Weekly - Email Excel and PDF","Mike Martin","6","Consolidations","2024-01-02","0.34","34"
"Deliver-It","1","I","103633","WeShip - WAN - HUB- LA","21","24/7 Billing","Phil Nabal","19","Exclude Consolidations","2024-01-02","417.68","30"
"Deliver-It","1","I","103535","ACC-SD Shipments","2","Semi - Email PDF","Internal","9","Exclude Consolidations","2024-01-02","415.09","61"
"Deliver-It","1","I","103501","MEDICINE MAN PHARMACY","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-02","201.29","23"
"Deliver-It","1","I","103716","TEMU","42","Temu/Cainiao","Phil Nabal","19","Consolidations","2024-01-02","0.03","3"
"Deliver-It","1","I","103634","WeShip -WAN- HUB","21","24/7 Billing","Phil Nabal","19","Exclude Consolidations","2024-01-02","166.88","12"
"Deliver-It","1","I","103653","SHYPGYSTYCS-Reattempt","36","Semi-Vape","Phil Nabal","19","Consolidations","2024-01-02","0.19","19"
"Deliver-It","1","I","103719","Emanate Patient Reports/Messenger Internal Acct.","2","Semi - Email PDF","Internal","9","Consolidations","2024-01-02","0.03","3"
"Deliver-It","1","I","102751","ESSILOR LABS OF AMERICA","33","Essilor","Phil Nabal","19","Consolidations","2024-01-02","0.02","2"
"Deliver-It","1","I","103701","Smart Kargo-Transit","8","Weekly - Email Excel and PDF","Mike Martin","6","Exclude Consolidations","2024-01-02","362.26","3"
"Deliver-It","1","I","103545","ENCORE PHARMACY","2","Semi - Email PDF","Jenna Crevda","23","Consolidations","2024-01-02","0.01","1"
"Deliver-It","1","I","103548","PASEO OAKS PHARMACY","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-02","48.85","5"
"Deliver-It","1","I","4557","WATSON COURT REPORTERS","4","Semi","House","1","Exclude Consolidations","2024-01-02","61.53","7"
"Deliver-It","1","I","103642","WeShip -WAN- HUB-Reattempt","38","WeShip 103642","Phil Nabal","19","Consolidations","2024-01-02","0.03","3"
"Deliver-It","1","I","103659","Emanate Health Foothill PH/Lab","4","Semi","Jenna Crevda","23","Exclude Consolidations","2024-01-02","37.74","1"
"Deliver-It","1","I","4426","WISHNOW ROSS WARSAVSKY AND COMPANY","2","Semi - Email PDF","House","1","Exclude Consolidations","2024-01-02","11.14","1"
"Deliver-It","1","I","102821","FOUNDATION ESCROW","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-02","84.57","7"
"Deliver-It","1","I","2858","NORMAN SCHALL AND ASSOCIATES","11","CC - Email PDF","House","1","Exclude Consolidations","2024-01-02","37.79","3"
"Deliver-It","1","I","103556","IHERB LLC","8","Weekly - Email Excel and PDF","Phil Nabal","19","Exclude Consolidations","2024-01-02","4488.84","931"
"Deliver-It","1","I","103576","NEW AVON COMPANY - ACCESSORIAL","34","BBB","Phil Nabal","19","Consolidations","2024-01-02","0.01","1"
"Deliver-It","1","I","6414","MHP FINANCIAL SERVICES INC","29","Auto ACH - Semi-Email","House","1","Exclude Consolidations","2024-01-02","180.15","15"
"Deliver-It","1","I","103655","PUFF CORPORATION-Reattempt Account","36","Semi-Vape","Jenna Crevda","23","Consolidations","2024-01-02","0.48","48"
"Deliver-It","1","I","103714","JET LOGISTICS dba ZIPPY EXPRESS INCJET LOGISTICS","43","Jet Logistics/Zippy","Phil Nabal","19","Exclude Consolidations","2024-01-02","4564.23","1043"
"Deliver-It","1","N","102495","BARTLEY OPTICAL - ON CALL PICKUPS","13","Internal","Internal","9","Exclude Consolidations","2024-01-02","0.3","15"
"Deliver-It","1","I","102974","FIRSTCARE PHARMACY","23","B/U CC - Semi - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-02","250.8","45"
"Deliver-It","1","I","PA0580","PAYCHEX- MASTER ACCOUNT","20","Paychex","Phil Nabal","19","Consolidations","2024-01-02","6.52","652"
"Deliver-It","1","I","103563","GEODIS","37","Geodis/Apple","Phil Nabal","19","Exclude Consolidations","2024-01-02","6976.78","1279"
"Deliver-It","1","I","103613","Corinthian Title Company - Admin","4","Semi","Cindy Jones","2","Exclude Consolidations","2024-01-02","72.95","4"
"Deliver-It","1","I","6466","ADP - AUTO PAY - ROUTES LA PALMA","18","ADP Majors - Email PDF","House","1","Consolidations","2024-01-02","3.27","327"
"Deliver-It","1","I","103658","Emanate Health Foothill PH/SPD","4","Semi","Jenna Crevda","23","Exclude Consolidations","2024-01-02","41.56","1"
